ti,tf,S_MR,S_MO,T,Archivo,I,P,Tp,tp,Ip
688,688,0.024200000000000443,0.0087451779834861,1,140,1,0,0,-1,0.0
726,726,0.21419999999999817,0.0096558174694461,1,140,1,0,0,-1,0.0
760,760,-0.005599999999994054,0.0085623536675241,1,140,1,0,0,-1,0.0
843,843,0.13409999999999656,0.0082062304328269,1,140,1,0,0,-1,0.0
200,200,0.10245000000000104,0.0112227765395905,1,141,1,0,0,-1,0.0
438,438,0.22165000000000035,0.0134831849833146,1,141,1,1,71,0,0.0
488,488,-0.11175999999999942,0.0074323777751123,1,141,1,0,0,-1,0.0
606,606,-0.005599999999999383,0.0083165329610403,1,141,1,0,0,-1,0.0
702,702,0.09869999999999379,0.0137215631470845,1,141,1,1,13,0,0.0
733,733,0.38749999999999574,0.0180702212558473,1,141,1,0,0,-1,0.0
791,791,0.12659999999999627,0.0149665980007384,1,141,1,1,11,0,0.197499999999998
847,847,-0.0595999999999961,0.0107798708411087,1,141,1,0,0,-1,0.0
882,882,0.09879999999999711,0.0072619042637959,1,141,1,0,0,-1,0.0
1032,1032,0.0,0.0068961431319658,1,141,1,0,0,-1,0.0
65,65,-0.050289999999999946,0.0064114467257962,1,142,1,0,0,-1,0.0
68,68,-0.07264999999999988,0.0088764545281894,1,142,1,0,0,-1,0.0
92,92,-0.029810000000000336,0.0102207831267128,1,142,1,0,0,-1,0.0
170,170,-0.014900000000000357,0.0063229598601745,1,142,1,0,0,-1,0.0
177,177,0.1788099999999999,0.0088434456843383,1,142,1,0,0,-1,0.0
231,231,0.1043099999999999,0.0119943714709311,1,142,1,0,0,-1,0.0
281,281,-0.03724999999999978,0.0092705627506952,1,142,1,0,0,-1,0.0
287,287,-0.048430000000000195,0.009968526067388,1,142,1,0,0,-1,0.0
389,389,-0.022350000000000314,0.0067533199006642,1,142,1,1,83,1,0.0
491,491,0.16949999999999932,0.0125532922716828,1,142,1,0,0,-1,0.0
518,518,0.1695000000000011,0.0121993737643219,1,142,1,0,0,-1,0.0
551,551,0.06329999999999991,0.0095590716280039,1,142,1,0,0,-1,0.0
625,625,0.003700000000002035,0.0082128319911523,1,142,1,0,0,-1,0.0
643,643,0.054000000000002046,0.0124589564705717,1,142,1,0,0,-1,0.0
762,762,0.0,0.0186021049971366,1,142,1,0,0,-1,0.0
796,796,0.0,0.0098138188281807,1,142,1,0,0,-1,0.0
945,945,0.0,0.0103084592488015,1,142,1,0,0,-1,0.0
141,141,0.005589999999999762,0.0068753457841336,1,143,1,0,0,-1,0.0
207,207,-0.0577399999999999,0.0061785976428267,1,143,1,0,0,-1,0.0
261,261,-0.03539000000000003,0.0079065815257043,1,143,1,0,0,-1,0.0
358,358,0.21047900000000003,0.0076258213406395,1,143,1,1,77,4,1.78629
723,723,-0.0018999999999991246,0.0077883536597462,1,143,1,0,0,-1,0.0
732,732,-0.10800000000000409,0.0095277442861582,1,143,1,0,0,-1,0.0
772,772,0.11169999999999902,0.0105120029800805,1,143,1,1,16,2,0.0
886,886,-0.10239999999999583,0.0094033722081032,1,143,1,0,0,-1,0.0
924,924,-0.026099999999999568,0.0123153430068395,1,143,1,0,0,-1,0.0
146,146,-0.03352999999999895,0.0118827005265724,1,144,1,0,0,-1,0.0
284,284,-0.03730000000000011,0.008396221796496,1,144,1,0,0,-1,0.0
297,297,0.1919000000000004,0.0063886914807989,1,144,1,0,0,-1,0.0
308,308,0.0688999999999993,0.0088080022476014,1,144,1,0,0,-1,0.0
363,363,-0.1304199999999991,0.0093244526667657,1,144,1,0,0,-1,0.0
381,381,0.01670000000000016,0.011627795663409,1,144,1,0,0,-1,0.0
485,485,0.11734,0.0087576364733527,1,144,1,0,0,-1,0.0
604,604,-0.1191999999999993,0.0077043823426908,1,144,1,0,0,-1,0.0
610,610,-0.11550000000000082,0.007877960279285,1,144,1,0,0,-1,0.0
714,714,0.11550000000000438,0.0054872533625838,1,144,1,0,0,-1,0.0
722,722,-0.1677000000000035,0.0068892732313644,1,144,1,1,7,2,0.0
819,819,0.018599999999999284,0.0156388028848895,1,144,1,0,0,-1,0.0
922,922,0.07270000000000465,0.0109992009032953,1,144,1,0,0,-1,0.0
976,976,0.05779999999999319,0.0080216407243158,1,144,1,0,0,-1,0.0
199,199,0.020480000000000942,0.0071222695816725,1,145,1,0,0,-1,0.0
228,228,0.23841999999999963,0.0079360044109443,1,145,1,1,61,2,0.0
273,273,-0.06892000000000031,0.0087549854229623,1,145,1,0,0,-1,0.0
368,368,0.15646000000000093,0.0053178133183918,1,145,1,0,0,-1,0.0
371,371,-0.05587000000000053,0.0069253647776076,1,145,1,1,113,2,1.7862400000000012
376,376,0.0018700000000002603,0.008241983695844,1,145,1,0,0,-1,0.0
539,539,-0.029799999999999827,0.0074093971989015,1,145,1,0,0,-1,0.0
748,748,0.1191999999999993,0.0087286968588712,1,145,1,0,0,-1,0.0
804,804,0.03359999999999985,0.0099816121294742,1,145,1,0,0,-1,0.0
146,146,0.02980000000000027,0.0117002507898129,1,146,1,0,0,-1,0.0
298,298,-0.06146000000000029,0.0096335042265353,1,146,1,0,0,-1,0.0
401,401,-0.05216000000000065,0.0082476629892607,1,146,1,0,0,-1,0.0
448,448,-0.013039999999999274,0.0063723184394846,1,146,1,0,0,-1,0.0
490,490,-0.005587999999999926,0.0109164236584627,1,146,1,0,0,-1,0.0
631,631,0.07269999999999754,0.0064000974473648,1,146,1,0,0,-1,0.0
728,728,-0.06330000000000524,0.0083681064910011,1,146,1,1,2,3,0.0
734,734,0.21420000000000528,0.0106864622898806,1,146,1,1,6,1,0.0
763,763,0.1266999999999996,0.0116843563156388,1,146,1,0,0,-1,0.0
787,787,0.0,0.008694626063753,1,146,1,0,0,-1,0.0
861,861,0.0,0.0068814937063109,1,146,1,0,0,-1,0.0
919,919,0.0,0.0063543899375366,1,146,1,0,0,-1,0.0
966,966,0.0,0.0100697741264461,1,146,1,0,0,-1,0.0
94,94,0.001860000000000639,0.0090510746992831,1,147,1,0,0,-1,0.0
202,202,-0.005590000000000206,0.0081223479740667,1,147,1,0,0,-1,0.0
254,254,-0.04098000000000024,0.0086323512904928,1,147,1,1,41,1,1.0468000000000002
336,336,0.16390999999999956,0.0084779978933801,1,147,1,1,2,4,0.05774000000000079
389,389,0.03724999999999934,0.0065616121421738,1,147,1,0,0,-1,0.0
394,394,0.08010000000000028,0.009404118276056,1,147,1,0,0,-1,0.0
444,444,-0.0987000000000009,0.0074634935392243,1,147,1,1,10,2,0.0
569,569,-0.016799999999999926,0.0079613628831569,1,147,1,0,0,-1,0.0
659,659,0.016799999999996373,0.010053821552646,1,147,1,0,0,-1,0.0
684,684,0.14529999999999887,0.0086489160453048,1,147,1,0,0,-1,0.0
717,717,4.833600000000004,0.1847177800170444,1,147,1,1,6,2,0.0
745,745,0.0,0.0073699548013866,1,147,1,0,0,-1,0.0
758,758,0.0,0.0085549139576825,1,147,1,0,0,-1,0.0
799,799,0.0,0.0263639656579037,1,147,1,0,0,-1,0.0
843,843,0.0,0.0111722900148008,1,147,1,0,0,-1,0.0
171,171,-0.0502899999999995,0.0083810725431924,1,148,1,0,0,-1,0.0
230,230,-0.08382000000000023,0.0056792066521843,1,148,1,0,0,-1,0.0
274,274,0.0018700000000002603,0.0105453882405852,1,148,1,0,0,-1,0.0
397,397,0.029799999999999827,0.0077271911718834,1,148,1,0,0,-1,0.0
408,408,-0.03911000000000042,0.0097233659452252,1,148,1,0,0,-1,0.0
449,449,0.08382000000000023,0.0102753337209388,1,148,1,0,0,-1,0.0
549,549,-0.08200000000000074,0.0053609742961751,1,148,1,0,0,-1,0.0
764,764,-0.208599999999997,0.0095556377382193,1,148,1,0,0,-1,0.0
791,791,-0.020400000000002194,0.0061714405142805,1,148,1,0,0,-1,0.0
796,796,0.11370000000000147,0.0064764384103866,1,148,1,0,0,-1,0.0
872,872,0.12110000000000554,0.0099768842686103,1,148,1,1,4,1,0.0
175,175,0.17882000000000042,0.0105022769571886,1,149,1,0,0,-1,0.0
249,249,0.19557999999999964,0.0097519601992935,1,149,1,0,0,-1,0.0
353,353,-0.022349999999999426,0.0059812452168421,1,149,1,0,0,-1,0.0
409,409,-0.13410999999999973,0.0105967821736177,1,149,1,0,0,-1,0.0
637,637,-0.04279999999999973,0.0080886396214314,1,149,1,0,0,-1,0.0
679,679,0.29990000000000094,0.006623823151137,1,149,1,0,0,-1,0.0
682,682,0.04099999999999682,0.0097928405379681,1,149,1,0,0,-1,0.0
686,686,-0.06710000000000349,0.0073690478471424,1,149,1,0,0,-1,0.0
718,718,0.026000000000003354,0.0058113947456711,1,149,1,0,0,-1,0.0
730,730,-0.06520000000000437,0.0089055559458509,1,149,1,0,0,-1,0.0
738,738,0.06329999999999814,0.0108830020817614,1,149,1,1,11,1,0.0
772,772,0.4619,0.0381475700249132,1,149,1,1,9,4,0.0
791,791,-0.08010000000000161,0.0090729610765665,1,149,1,1,7,2,0.0
954,954,0.03729999999999478,0.0111390436118126,1,149,1,0,0,-1,0.0
1021,1021,0.09500000000000597,0.0097768451345177,1,149,1,0,0,-1,0.0
127,127,0.009319999999999773,0.0094071728925716,1,150,1,0,0,-1,0.0
168,168,0.16391000000000044,0.0083555600574502,1,150,1,0,0,-1,0.0
175,175,-0.04842999999999975,0.0083519925918359,1,150,1,0,0,-1,0.0
247,247,-0.18440999999999974,0.0089612689323133,1,150,1,0,0,-1,0.0
355,355,-0.06332999999999966,0.0115274463698069,1,150,1,0,0,-1,0.0
438,438,0.035390000000000005,0.0117497696572252,1,150,1,0,0,-1,0.0
474,474,0.24959499999999998,0.0092589183789307,1,150,1,0,0,-1,0.0
579,579,0.05030000000000001,0.0054799780817251,1,150,1,0,0,-1,0.0
660,660,0.06710000000000349,0.0087119264790953,1,150,1,0,0,-1,0.0
682,682,0.13409999999999656,0.0079592497175342,1,150,1,1,5,0,0.0
756,756,0.29059999999999775,0.0185473414529825,1,150,1,0,0,-1,0.0
120,120,-0.09685699999999997,0.0069290234125874,1,151,1,0,0,-1,0.0
143,143,-0.04284100000000002,0.0101545764238649,1,151,1,0,0,-1,0.0
189,189,-0.08940699999999999,0.0103629045655791,1,151,1,0,0,-1,0.0
270,270,0.05401700000000001,0.0096719000495626,1,151,1,0,0,-1,0.0
316,316,0.16764,0.0110512844296648,1,151,1,0,0,-1,0.0
545,545,-0.005599999999997607,0.008174233278602,1,151,1,0,0,-1,0.0
573,573,0.2178999999999931,0.012493227821172,1,151,1,0,0,-1,0.0
579,579,0.012999999999998124,0.0101071596351376,1,151,1,0,0,-1,0.0
696,696,-0.02049999999999841,0.0091809747691922,1,151,1,0,0,-1,0.0
772,772,0.0,0.0190973712409215,1,151,1,0,0,-1,0.0
787,787,0.0,0.0107597750113753,1,151,1,0,0,-1,0.0
864,864,0.0,0.0087222663702136,1,151,1,0,0,-1,0.0
949,949,0.0,0.0082520787243292,1,151,1,0,0,-1,0.0
1033,1033,0.0,0.0067631223366991,1,151,1,0,0,-1,0.0
269,269,0.11362000000000005,0.0062451981427651,1,152,1,0,0,-1,0.0
275,275,-0.13783999999999974,0.0057845416841796,1,152,1,1,79,3,0.0
327,327,0.16018000000000043,0.0061368371231577,1,152,1,0,0,-1,0.0
387,387,0.14528999999999925,0.0140858980762168,1,152,1,0,0,-1,0.0
498,498,0.0688999999999993,0.0094826955267703,1,152,1,0,0,-1,0.0
568,568,0.09500000000000242,0.0080152097377677,1,152,1,0,0,-1,0.0
658,658,-0.054000000000002046,0.0080970480257132,1,152,1,1,31,0,0.0
677,677,0.014899999999997249,0.0099142143364875,1,152,1,0,0,-1,0.0
710,710,3.7867999999999995,0.2138910896178966,1,152,1,1,11,2,0.0
752,752,0.0,0.0137312463382178,1,152,1,0,0,-1,0.0
811,811,0.0,0.0100148168105385,1,152,1,0,0,-1,0.0
992,992,0.0,0.007290877671673,1,152,1,0,0,-1,0.0
81,81,-0.009320000000000661,0.0058120772743386,1,153,1,0,0,-1,0.0
109,109,0.016769999999999285,0.0135107109928659,1,153,1,0,0,-1,0.0
183,183,0.07822999999999958,0.0060377992160463,1,153,1,0,0,-1,0.0
185,185,0.13039000000000023,0.0104643774022192,1,153,1,1,109,1,4.41638
258,258,-0.09314,0.0094261726223067,1,153,1,0,0,-1,0.0
324,324,0.5737000000000005,0.0091337462793007,1,153,1,1,39,3,0.0
372,372,0.06332999999999966,0.0090126163963455,1,153,1,0,0,-1,0.0
437,437,-0.2644899999999999,0.0106680304748404,1,153,1,1,48,4,0.0
522,522,-0.0036999999999984823,0.0067152139381888,1,153,1,0,0,-1,0.0
567,567,0.10620000000000118,0.005507593253486,1,153,1,0,0,-1,0.0
577,577,0.11549999999999727,0.0091467442347775,1,153,1,0,0,-1,0.0
605,605,0.2738000000000014,0.0158299334230893,1,153,1,0,0,-1,0.0
640,640,-0.04279999999999973,0.0067000588752073,1,153,1,1,20,3,0.0
665,665,-0.00560000000000116,0.0082648467832812,1,153,1,0,0,-1,0.0
764,764,0.029799999999994498,0.0134091056983509,1,153,1,0,0,-1,0.0
807,807,-0.04099999999999682,0.0108255822883552,1,153,1,0,0,-1,0.0
819,819,0.2476999999999947,0.0100274801668487,1,153,1,0,0,-1,0.0
880,880,0.0,0.0111163493178962,1,153,1,0,0,-1,0.0
1035,1035,0.0,0.0087118658307893,1,153,1,0,0,-1,0.0
78,78,0.016764,0.011855675620476,1,154,1,0,0,-1,0.0
117,117,-0.06332999999999989,0.0105216155911015,1,154,1,0,0,-1,0.0
229,229,-0.03166000000000002,0.0114434086904399,1,154,1,0,0,-1,0.0
468,468,0.1061999999999994,0.0079559330594915,1,154,1,1,32,1,0.0
569,569,0.24399999999999977,0.0106796256936809,1,154,1,0,0,-1,0.0
729,729,0.04279999999999973,0.0076651678560817,1,154,1,0,0,-1,0.0
748,748,0.06339999999999435,0.0087193689084603,1,154,1,1,62,2,0.0
796,796,0.0,0.0080169442836474,1,154,1,0,0,-1,0.0
902,902,0.0,0.0094523714678075,1,154,1,0,0,-1,0.0
937,937,0.0,0.0090472789254386,1,154,1,0,0,-1,0.0
971,971,0.0,0.0096535725413041,1,154,1,0,0,-1,0.0
1010,1010,0.0,0.0091012893358223,1,154,1,0,0,-1,0.0
76,76,-0.020489999999999675,0.0110614872210217,1,155,1,0,0,-1,0.0
168,168,0.10803000000000029,0.0080844471129827,1,155,1,0,0,-1,0.0
256,256,-0.005589999999999762,0.0072246799787642,1,155,1,0,0,-1,0.0
288,288,0.1043099999999999,0.0102848880817788,1,155,1,0,0,-1,0.0
353,353,0.23842000000000008,0.0071834988712175,1,155,1,0,0,-1,0.0
377,377,0.3632200000000001,0.0086485505861703,1,155,1,1,13,0,0.0
380,380,0.03351999999999977,0.0069754925502197,1,155,1,1,13,3,0.0
408,408,0.22910999999999992,0.0092173736272388,1,155,1,1,8,0,0.0
476,476,0.08754000000000062,0.0051953809013591,1,155,1,0,0,-1,0.0
554,554,0.011099999999999,0.0076092959832103,1,155,1,0,0,-1,0.0
565,565,0.037299999999998334,0.0102922552121296,1,155,1,0,0,-1,0.0
719,719,0.0,0.0137580583743783,1,155,1,0,0,-1,0.0
792,792,0.0,0.0279104021117876,1,155,1,0,0,-1,0.0
799,799,0.0,0.0121274476715035,1,155,1,0,0,-1,0.0
910,910,0.0,0.0084321123542628,1,155,1,0,0,-1,0.0
942,942,0.0,0.0051735097331305,1,155,1,0,0,-1,0.0
998,998,0.0,0.0094131781385929,1,155,1,0,0,-1,0.0
198,198,0.0037199999999995015,0.0096836244049287,1,156,1,0,0,-1,0.0
317,317,-0.08195000000000086,0.0058056038057082,1,156,1,1,7,3,0.10803999999999903
462,462,0.06339999999999968,0.0095007035741297,1,156,1,0,0,-1,0.0
687,687,0.04279999999999973,0.0110351365499782,1,156,1,0,0,-1,0.0
715,715,3.0882999999999967,0.1800565753196973,1,156,1,1,5,4,0.0
739,739,0.0,0.0110757791537973,1,156,1,0,0,-1,0.0
748,748,0.0,0.0090589918369213,1,156,1,0,0,-1,0.0
770,770,0.0,0.0199917358097991,1,156,1,0,0,-1,0.0
799,799,0.0,0.0156519733075913,1,156,1,0,0,-1,0.0
801,801,0.0,0.011553824680093,1,156,1,0,0,-1,0.0
846,846,0.0,0.0088169412580159,1,156,1,0,0,-1,0.0
182,182,-0.061500000000000554,0.0075058299051792,1,157,1,0,0,-1,0.0
189,189,0.04279999999999973,0.0097366958450986,1,157,1,0,0,-1,0.0
239,239,0.009299999999999642,0.0075761932648451,1,157,1,0,0,-1,0.0
278,278,0.06709999999999994,0.0075635385939779,1,157,1,0,0,-1,0.0
317,317,-0.08199999999999896,0.008766946948795,1,157,1,0,0,-1,0.0
319,319,-0.07820000000000071,0.0122292987945183,1,157,1,0,0,-1,0.0
367,367,0.17879999999999896,0.0097567229916274,1,157,1,0,0,-1,0.0
389,389,0.15090000000000003,0.0072934969567212,1,157,1,1,39,2,0.8344000000000005
600,600,0.012999999999998124,0.0152107166532191,1,157,1,0,0,-1,0.0
665,665,3.5259999999999962,0.2326129906749764,1,157,1,0,0,-1,0.0
743,743,0.0,0.0171363169054991,1,157,1,0,0,-1,0.0
783,783,0.0,0.0092588690317266,1,157,1,0,0,-1,0.0
837,837,0.0,0.0104979533894575,1,157,1,0,0,-1,0.0
870,870,0.0,0.007394084641896,1,157,1,0,0,-1,0.0
905,905,0.0,0.0089655235920915,1,157,1,0,0,-1,0.0
937,937,0.0,0.00662779912563,1,157,1,0,0,-1,0.0
70,70,0.014910000000000423,0.0078888012076809,1,158,1,0,0,-1,0.0
100,100,0.05214999999999925,0.0090097113331718,1,158,1,0,0,-1,0.0
266,266,0.31478999999999946,0.009062199848034,1,158,1,1,3,1,0.0
422,422,-0.07264000000000026,0.0073835816432646,1,158,1,0,0,-1,0.0
428,428,-0.018629999999999924,0.0081936459370465,1,158,1,0,0,-1,0.0
521,521,0.1620499999999998,0.0069444305530038,1,158,1,0,0,-1,0.0
711,711,0.08190000000000452,0.008762539169519,1,158,1,0,0,-1,0.0
764,764,-0.08009999999999451,0.0074156720449972,1,158,1,0,0,-1,0.0
779,779,0.9704999999999941,0.045321057425788,1,158,1,0,0,-1,0.0
824,824,0.0,0.0205410971406886,1,158,1,0,0,-1,0.0
85,85,-0.03725999999999985,0.010676818612904,1,159,1,0,0,-1,0.0
117,117,0.04842999999999975,0.008487658057192,1,159,1,0,0,-1,0.0
263,263,0.0521499999999997,0.0050127839240658,1,159,1,1,76,1,0.91458
277,277,0.016760000000000108,0.0042391463787358,1,159,1,0,0,-1,0.0
329,329,0.36507999999999985,0.0096770221269558,1,159,1,1,57,2,0.0
550,550,0.03350000000000364,0.0171274224993177,1,159,1,0,0,-1,0.0
561,561,0.10810000000000031,0.0103074256765609,1,159,1,0,0,-1,0.0
641,641,0.9499999999999957,0.045984752422213,1,159,1,0,0,-1,0.0
727,727,0.0,0.006333320179388,1,159,1,0,0,-1,0.0
752,752,0.0,0.0104292905518711,1,159,1,0,0,-1,0.0
761,761,0.0,0.0148552500145044,1,159,1,0,0,-1,0.0
794,794,0.0,0.0140992702633845,1,159,1,0,0,-1,0.0
814,814,0.0,0.0096423154279914,1,159,1,0,0,-1,0.0
840,840,0.0,0.0108388991870137,1,159,1,0,0,-1,0.0
930,930,0.0,0.0055121312670566,1,159,1,0,0,-1,0.0
933,933,0.0,0.006653045133003,1,159,1,0,0,-1,0.0
969,969,0.0,0.0085675965442795,1,159,1,0,0,-1,0.0
1011,1011,0.0,0.0054038069334475,1,159,1,0,0,-1,0.0
1019,1019,0.0,0.0074615633457127,1,159,1,0,0,-1,0.0
430,430,-0.0708000000000002,0.0121645140797697,1,160,1,0,0,-1,0.0
639,639,0.2997999999999976,0.0110779595818201,1,160,1,1,2,1,0.0
757,757,0.0,0.0200813452495516,1,160,1,0,0,-1,0.0
798,798,0.0,0.0264334787690254,1,160,1,0,0,-1,0.0
847,847,0.0,0.0103553786507109,1,160,1,0,0,-1,0.0
918,918,0.0,0.004514252648533,1,160,1,0,0,-1,0.0
932,932,0.0,0.0065526844631408,1,160,1,0,0,-1,0.0
960,960,0.0,0.008712131397358,1,160,1,0,0,-1,0.0
1000,1000,0.0,0.0076039670566212,1,160,1,1,304,0,0.0
314,314,0.10609999999999964,0.0092622892100881,1,161,1,0,0,-1,0.0
346,346,0.03909999999999947,0.0085716246373525,1,161,1,0,0,-1,0.0
645,645,0.14709999999999468,0.0078456922097509,1,161,1,0,0,-1,0.0
648,648,5.265699999999995,0.3251170823231137,1,161,1,0,0,-1,0.0
796,796,0.0,0.0066461504542336,1,161,1,0,0,-1,0.0
824,824,0.0,0.0069507233011036,1,161,1,0,0,-1,0.0
853,853,0.0,0.0100579749052839,1,161,1,0,0,-1,0.0
890,890,0.0,0.0081392529080187,1,161,1,0,0,-1,0.0
933,933,0.0,0.0073376554277836,1,161,1,0,0,-1,0.0
966,966,0.0,0.0107680556347657,1,161,1,0,0,-1,0.0
146,146,-0.05590000000000117,0.0077487447441232,1,162,1,0,0,-1,0.0
166,166,0.08200000000000074,0.0082249049369206,1,162,1,0,0,-1,0.0
260,260,-0.11920000000000286,0.0105863448413551,1,162,1,0,0,-1,0.0
285,285,0.07450000000000045,0.0087202046034672,1,162,1,0,0,-1,0.0
316,316,0.024200000000000443,0.0079703582455235,1,162,1,0,0,-1,0.0
330,330,-0.048399999999997334,0.0074769697565292,1,162,1,0,0,-1,0.0
476,476,0.01869999999999905,0.0090628316516263,1,162,1,0,0,-1,0.0
493,493,-0.05590000000000117,0.0070648478608493,1,162,1,0,0,-1,0.0
496,496,0.5215000000000032,0.0200888027264802,1,162,1,1,34,2,0.0
704,704,0.0,0.0433951144097359,1,162,1,0,0,-1,0.0
710,710,0.0,0.0120520795329061,1,162,1,0,0,-1,0.0
761,761,0.0,0.0111346866095366,1,162,1,0,0,-1,0.0
768,768,0.0,0.0086800144784163,1,162,1,0,0,-1,0.0
829,829,0.0,0.0109158152324506,1,162,1,0,0,-1,0.0
877,877,0.0,0.008470255817486,1,162,1,0,0,-1,0.0
88,88,-0.03538999999999959,0.0054122266536184,1,163,1,0,0,-1,0.0
154,154,0.04470000000000063,0.0111147167090757,1,163,1,0,0,-1,0.0
185,185,0.0651900000000003,0.008717377033294,1,163,1,0,0,-1,0.0
227,227,-0.01861999999999986,0.0118045745478087,1,163,1,0,0,-1,0.0
259,259,-0.15832000000000024,0.0100038180757675,1,163,1,0,0,-1,0.0
288,288,-0.026080000000000325,0.0111078799733599,1,163,1,0,0,-1,0.0
327,327,0.1266799999999999,0.007620889444565,1,163,1,0,0,-1,0.0
391,391,-0.07451000000000008,0.0083934405804405,1,163,1,0,0,-1,0.0
472,472,-0.0391199999999996,0.0080744118258392,1,163,1,0,0,-1,0.0
510,510,-0.007400000000000517,0.0101567510311344,1,163,1,0,0,-1,0.0
540,540,0.22539999999999338,0.0082955986655712,1,163,1,0,0,-1,0.0
567,567,0.16210000000000235,0.005724106622326,1,163,1,1,2,1,0.0
580,580,-0.19369999999999976,0.0112783161068868,1,163,1,0,0,-1,0.0
612,612,0.06329999999999814,0.0083953979861018,1,163,1,0,0,-1,0.0
721,721,0.0,0.0071169851436596,1,163,1,0,0,-1,0.0
871,871,0.0,0.0104751273171815,1,163,1,0,0,-1,0.0
999,999,0.0,0.0101259147999185,1,163,1,0,0,-1,0.0
123,123,-0.08009000000000022,0.0100211084281273,1,164,1,0,0,-1,0.0
227,227,0.13410999999999973,0.0070662967843498,1,164,1,0,0,-1,0.0
239,239,0.001860000000000639,0.0079583740255098,1,164,1,1,46,1,1.2256399999999998
302,302,-0.07450000000000001,0.0088755412987395,1,164,1,0,0,-1,0.0
328,328,0.08196000000000003,0.010305788218607,1,164,1,1,13,2,0.4638
358,358,0.005589999999999762,0.0101165771510717,1,164,1,0,0,-1,0.0
392,392,0.014900000000000801,0.0122316783637432,1,164,1,0,0,-1,0.0
451,451,0.007400000000000517,0.0083783731059255,1,164,1,1,18,4,0.0
652,652,0.0,0.0071130240917826,1,164,1,0,0,-1,0.0
714,714,0.0,0.0230029557323788,1,164,1,0,0,-1,0.0
750,750,0.0,0.0153629834211858,1,164,1,0,0,-1,0.0
759,759,0.0,0.0085738566814784,1,164,1,0,0,-1,0.0
910,910,0.0,0.0078729758429605,1,164,1,0,0,-1,0.0
960,960,0.0,0.0077718676173947,1,164,1,0,0,-1,0.0
1034,1034,0.0,0.0078711343727168,1,164,1,0,0,-1,0.0
111,111,0.061469999999999914,0.0073185488343285,1,166,1,0,0,-1,0.0
214,214,0.016759999999999664,0.0088810513262568,1,166,1,0,0,-1,0.0
249,249,-0.03538999999999959,0.0073541281339034,1,166,1,0,0,-1,0.0
302,302,0.10616999999999965,0.010226743367556,1,166,1,0,0,-1,0.0
367,367,0.07078000000000007,0.007336352982608,1,166,1,0,0,-1,0.0
421,421,0.04840000000000089,0.0085019157582515,1,166,1,0,0,-1,0.0
467,467,0.0987000000000009,0.0123746659728655,1,166,1,0,0,-1,0.0
609,609,0.0,0.0114734107079194,1,166,1,0,0,-1,0.0
661,661,0.0,0.008434613757996,1,166,1,0,0,-1,0.0
691,691,0.0,0.007898053562939,1,166,1,0,0,-1,0.0
711,711,0.0,0.0105474790094455,1,166,1,0,0,-1,0.0
747,747,0.0,0.012050508686844,1,166,1,0,0,-1,0.0
830,830,0.0,0.0071253709257967,1,166,1,0,0,-1,0.0
1014,1014,0.0,0.0101848427254324,1,166,1,0,0,-1,0.0
72,72,-0.03539999999999921,0.0086967263743051,1,167,1,0,0,-1,0.0
88,88,0.020500000000000185,0.0073254217541106,1,167,1,0,0,-1,0.0
193,193,0.0,0.0067439675184201,1,167,1,1,61,4,0.9387999999999987
283,283,0.009299999999999642,0.0105285867761095,1,167,1,0,0,-1,0.0
339,339,0.08750000000000036,0.0082943950539944,1,167,1,0,0,-1,0.0
573,573,0.0,0.0148374310981266,1,167,1,0,0,-1,0.0
581,581,0.0,0.0086464935057332,1,167,1,0,0,-1,0.0
625,625,0.0,0.014314289143436,1,167,1,0,0,-1,0.0
648,648,0.0,0.0064645252320635,1,167,1,0,0,-1,0.0
660,660,0.0,0.012821354238325,1,167,1,0,0,-1,0.0
706,706,0.0,0.1120260883056358,1,167,1,0,0,-1,0.0
963,963,0.0,0.0100332251199469,1,167,1,0,0,-1,0.0
1017,1017,0.0,0.0067816714430827,1,167,1,0,0,-1,0.0
75,75,0.08570000000000277,0.0083039283876683,1,168,1,0,0,-1,0.0
77,77,-0.05209999999999937,0.0077757432848452,1,168,1,0,0,-1,0.0
195,195,-0.0838000000000001,0.0087736569507647,1,168,1,0,0,-1,0.0
224,224,0.052199999999999136,0.0076775456558295,1,168,1,0,0,-1,0.0
266,266,-0.11170000000000258,0.0114115996899668,1,168,1,0,0,-1,0.0
350,350,0.3521000000000001,0.0103003698202249,1,168,1,1,41,1,0.0
421,421,-0.05959999999999965,0.0082740713956419,1,168,1,0,0,-1,0.0
494,494,0.0688999999999993,0.0087916120860284,1,168,1,0,0,-1,0.0
577,577,0.0,0.030244226393201,1,168,1,0,0,-1,0.0
592,592,0.0,0.0087688318736987,1,168,1,0,0,-1,0.0
635,635,0.0,0.060646832285731,1,168,1,0,0,-1,0.0
677,677,0.0,0.0090671386079418,1,168,1,0,0,-1,0.0
680,680,0.0,0.0126828466609517,1,168,1,0,0,-1,0.0
744,744,0.0,0.0119801107399052,1,168,1,0,0,-1,0.0
813,813,0.0,0.0271163482530077,1,168,1,0,0,-1,0.0
852,852,0.0,0.0091592537155653,1,168,1,0,0,-1,0.0
859,859,0.0,0.0111752586424076,1,168,1,0,0,-1,0.0
937,937,0.0,0.0047282246099691,1,168,1,0,0,-1,0.0
941,941,0.0,0.0052444201273555,1,168,1,0,0,-1,0.0
943,943,0.0,0.0056503114587245,1,168,1,0,0,-1,0.0
